Time,Source,Target,Type,Tags,Fields
"7/17/2025, 9:46:16 PM",Ubuntu1804BionicBeaver,Local system,AgentShutdownEvent,,[object Object]
"7/17/2025, 9:46:10 PM",Ubuntu1804BionicBeaver,10.0.2.2,ExploitationEvent,"attack-t1021, wmi-exploiter, attack-t1110, attack-t1210",[object Object]
"7/17/2025, 9:46:08 PM",Ubuntu1804BionicBeaver,10.0.2.2,ExploitationEvent,"attack-t1021, wmi-exploiter, attack-t1110, attack-t1210",[object Object]
"7/17/2025, 9:46:06 PM",Ubuntu1804BionicBeaver,10.0.2.2,ExploitationEvent,"attack-t1021, wmi-exploiter, attack-t1110, attack-t1210",[object Object]
"7/17/2025, 9:46:04 PM",Ubuntu1804BionicBeaver,10.0.2.2,ExploitationEvent,"attack-t1021, wmi-exploiter, attack-t1110, attack-t1210",[object Object]
"7/17/2025, 9:46:02 PM",Ubuntu1804BionicBeaver,10.0.2.2,ExploitationEvent,"attack-t1021, wmi-exploiter, attack-t1110, attack-t1210",[object Object]
"7/17/2025, 9:45:59 PM",Ubuntu1804BionicBeaver,10.0.2.2,ExploitationEvent,"attack-t1021, wmi-exploiter, attack-t1110, attack-t1210",[object Object]
"7/17/2025, 9:45:57 PM",Ubuntu1804BionicBeaver,10.0.2.2,ExploitationEvent,"attack-t1021, wmi-exploiter, attack-t1110, attack-t1210",[object Object]
"7/17/2025, 9:45:55 PM",Ubuntu1804BionicBeaver,10.0.2.2,ExploitationEvent,"attack-t1021, wmi-exploiter, attack-t1110, attack-t1210",[object Object]
"7/17/2025, 9:45:53 PM",Ubuntu1804BionicBeaver,10.0.2.2,ExploitationEvent,"attack-t1021, wmi-exploiter, attack-t1110, attack-t1210",[object Object]
"7/17/2025, 9:45:51 PM",Ubuntu1804BionicBeaver,10.0.2.2,ExploitationEvent,"attack-t1021, wmi-exploiter, attack-t1110, attack-t1210",[object Object]
"7/17/2025, 9:45:49 PM",Ubuntu1804BionicBeaver,10.0.2.2,ExploitationEvent,"attack-t1021, wmi-exploiter, attack-t1110, attack-t1210",[object Object]
"7/17/2025, 9:45:47 PM",Ubuntu1804BionicBeaver,10.0.2.2,ExploitationEvent,"attack-t1021, wmi-exploiter, attack-t1110, attack-t1210",[object Object]
"7/17/2025, 9:45:45 PM",Ubuntu1804BionicBeaver,10.0.2.2,ExploitationEvent,"attack-t1021, wmi-exploiter, attack-t1110, attack-t1210",[object Object]
"7/17/2025, 9:45:43 PM",Ubuntu1804BionicBeaver,10.0.2.2,ExploitationEvent,"attack-t1021, wmi-exploiter, attack-t1110, attack-t1210",[object Object]
"7/17/2025, 9:45:41 PM",Ubuntu1804BionicBeaver,10.0.2.2,ExploitationEvent,"attack-t1021, wmi-exploiter, attack-t1110, attack-t1210",[object Object]
"7/17/2025, 9:45:38 PM",Ubuntu1804BionicBeaver,10.0.2.2,ExploitationEvent,"attack-t1021, wmi-exploiter, attack-t1110, attack-t1210",[object Object]
"7/17/2025, 9:45:37 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:37 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:37 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:37 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:37 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:37 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:37 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:37 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:37 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:37 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:37 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:36 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:34 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:34 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:34 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:34 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:34 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:34 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:34 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:34 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:34 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:34 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:34 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:34 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:34 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:34 PM",Ubuntu1804BionicBeaver,10.0.2.2,ExploitationEvent,"attack-t1110, attack-t1021, attack-t1210, smb-exploiter",[object Object]
"7/17/2025, 9:45:33 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:33 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:33 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:32 PM",Ubuntu1804BionicBeaver,10.0.2.2,ExploitationEvent,"attack-t1110, attack-t1021, attack-t1210, smb-exploiter",[object Object]
"7/17/2025, 9:45:31 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:31 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:31 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:31 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:31 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:31 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:31 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:31 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:31 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:31 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:31 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:31 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:31 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:30 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:30 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:30 PM",Ubuntu1804BionicBeaver,10.0.2.2,ExploitationEvent,"attack-t1110, attack-t1021, attack-t1210, smb-exploiter",[object Object]
"7/17/2025, 9:45:30 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:28 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:28 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:28 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:28 PM",Ubuntu1804BionicBeaver,10.0.2.2,ExploitationEvent,"attack-t1110, attack-t1021, attack-t1210, smb-exploiter",[object Object]
"7/17/2025, 9:45:28 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:28 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:28 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:28 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:28 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:28 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:28 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:28 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:28 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:27 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:27 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:27 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:27 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:26 PM",Ubuntu1804BionicBeaver,10.0.2.2,ExploitationEvent,"attack-t1110, attack-t1021, attack-t1210, smb-exploiter",[object Object]
"7/17/2025, 9:45:25 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:25 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:25 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:25 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:25 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:25 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:25 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:25 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:25 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:25 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:25 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:25 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:24 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:24 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:24 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:24 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:23 PM",Ubuntu1804BionicBeaver,10.0.2.2,ExploitationEvent,"attack-t1110, attack-t1021, attack-t1210, smb-exploiter",[object Object]
"7/17/2025, 9:45:22 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:22 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:22 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:22 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:22 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:22 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:22 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:22 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:22 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:22 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:22 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:22 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:21 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:21 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:21 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:21 PM",Ubuntu1804BionicBeaver,10.0.2.2,ExploitationEvent,"attack-t1110, attack-t1021, attack-t1210, smb-exploiter",[object Object]
"7/17/2025, 9:45:21 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:19 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:19 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:19 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:19 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:19 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:19 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:19 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:19 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:19 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:19 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:19 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:19 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:19 PM",Ubuntu1804BionicBeaver,10.0.2.2,ExploitationEvent,"attack-t1110, attack-t1021, attack-t1210, smb-exploiter",[object Object]
"7/17/2025, 9:45:18 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:18 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:18 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:18 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:17 PM",Ubuntu1804BionicBeaver,10.0.2.2,ExploitationEvent,"attack-t1110, attack-t1021, attack-t1210, smb-exploiter",[object Object]
"7/17/2025, 9:45:16 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:16 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:16 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:16 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:16 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:16 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:16 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:16 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:16 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:16 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:16 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:16 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:15 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:15 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:15 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:15 PM",Ubuntu1804BionicBeaver,10.0.2.2,ExploitationEvent,"attack-t1110, attack-t1021, attack-t1210, smb-exploiter",[object Object]
"7/17/2025, 9:45:15 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:13 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:13 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:13 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:13 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:13 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:13 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:13 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:13 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:13 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:13 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:13 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:13 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:13 PM",Ubuntu1804BionicBeaver,10.0.2.2,ExploitationEvent,"attack-t1110, attack-t1021, attack-t1210, smb-exploiter",[object Object]
"7/17/2025, 9:45:12 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:12 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:12 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:12 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:11 PM",Ubuntu1804BionicBeaver,10.0.2.2,ExploitationEvent,"attack-t1110, attack-t1021, attack-t1210, smb-exploiter",[object Object]
"7/17/2025, 9:45:10 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:10 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:10 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:10 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:10 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:10 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:10 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:10 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:10 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:10 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:10 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:10 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:09 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:09 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:09 PM",Ubuntu1804BionicBeaver,10.0.2.2,ExploitationEvent,"attack-t1110, attack-t1021, attack-t1210, smb-exploiter",[object Object]
"7/17/2025, 9:45:09 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:09 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:07 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:07 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:07 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:07 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:07 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:07 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:07 PM",Ubuntu1804BionicBeaver,10.0.2.2,ExploitationEvent,"attack-t1110, attack-t1021, attack-t1210, smb-exploiter",[object Object]
"7/17/2025, 9:45:07 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:07 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:07 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:07 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:07 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:07 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:06 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:06 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:06 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:06 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:05 PM",Ubuntu1804BionicBeaver,10.0.2.2,ExploitationEvent,"attack-t1110, attack-t1021, attack-t1210, smb-exploiter",[object Object]
"7/17/2025, 9:45:04 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:04 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:04 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:04 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:04 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:04 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:04 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:04 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:04 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:04 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:04 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:04 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:03 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:03 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:03 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:03 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:02 PM",Ubuntu1804BionicBeaver,10.0.2.2,ExploitationEvent,"attack-t1110, attack-t1021, attack-t1210, smb-exploiter",[object Object]
"7/17/2025, 9:45:01 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:01 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:01 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:01 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:01 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:01 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:01 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:01 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:01 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:01 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:01 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:01 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:00 PM",Ubuntu1804BionicBeaver,Unknown,TCPScanEvent,,[object Object]
"7/17/2025, 9:45:00 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:00 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
"7/17/2025, 9:45:00 PM",Ubuntu1804BionicBeaver,Unknown,PingScanEvent,,[object Object]
